smiles,sa_score,logp,qed,heavy_atom_count,molecular_weight,h_bond_donors,h_bond_acceptors,lipinski_violations,pass_lipinski,ring_3_count,ring_3_prob,ring_4_count,ring_4_prob,ring_5_count,ring_5_prob,ring_6_count,ring_6_prob,ring_7_count,ring_7_prob,ring_8_count,ring_8_prob,ring_9_count,ring_9_prob,ring_10_count,ring_10_prob,ring_11_count,ring_11_prob,total_rings,error
c1(ccc2c(n1)cccc2)C#N,1.929707276,2.10648,0.582261562,12,154.0530982,0,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
N([C@@H](COC)C1=C[C@H]2[C@H](NC1=O)C[C@@H]1CCC3(CCC(=O)CC3)[C@@H]1C2)C(=O)C,5.240577099,2.128,0.772684681,28,388.2362075,2,4,0,TRUE,0,0,0,0,1,0.25,3,0.75,0,0,0,0,0,0,0,0,0,0,4,
O([C@H]1C2=CCC=CC[C@@]2(C1)C)Cc1c2CC(=O)N(c2cnc1)CCC,4.333013358,3.9523,0.763495329,25,338.1994281,0,3,0,TRUE,0,0,1,0.25,1,0.25,1,0.25,1,0.25,0,0,0,0,0,0,0,0,4,
C(=CC)C(=O)N=O,3.404046663,0.8555,0.361162782,7,99.0320284,0,2,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N(C(=O)C1=CCC2=Nc3c(CC)n(C)nc3C2=C1)[C@](C)(F)OS(O)(O)O,4.570346407,2.6967,0.454786118,26,386.1060189,4,8,0,TRUE,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,0,0,3,
c1(=O)cc(O)c(O)cn1C1CC1,2.679109831,0.5944,0.64318528,12,167.0582431,2,4,0,TRUE,1,0.5,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
c1(F)cc(c2ccc(O)cc2)ncc1c1cc2-c(c[nH]1)cc(C(=O)OC)c2,2.607273814,4.4798,0.527057462,27,362.1066706,2,4,0,TRUE,0,0,0,0,1,0.25,3,0.75,0,0,0,0,0,0,0,0,0,0,4,
[C@@H](CO)(C[C@H](CC)C)O,3.127615965,0.7758,0.593004258,9,132.1150298,2,2,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
n1c(ccnc1)OC=C1OC=NO1,4.268472886,0.6444,0.623145964,13,179.033091,0,6,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
NC(=O)C1=NN=C2C1=NC=C2Nc1ccc2c(CNO2)c1,3.849234289,0.0874,0.728452614,21,282.0865236,3,7,0,TRUE,0,0,0,0,3,0.75,1,0.25,0,0,0,0,0,0,0,0,0,0,4,
C([C@H](C=N)C(=O)NNCC[C@H]1[C@@H](C1)C(=O)N[C@@H]1CCO1)NCCNC(=O)N1C[C@@H]2[C@@H](O2)C1,5.08577492,-1.85603,0.082882478,32,451.2543172,6,8,1,TRUE,2,0.5,1,0.25,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,4,
O=C(C(=O)CCNc1ccc(cc1)OC)NC,2.054881966,0.8123,0.717273449,17,236.1160924,2,4,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
n1csc(c1N)Cc1ccc(C)nc1,2.697570201,2.01952,0.815648127,14,205.0673684,1,4,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
c1oc(c2C(=O)C(=NO)C3=CC(=C=O)CC3=Cc12)N=Cc1cccc(ONCO)c1,4.297629847,2.3614,0.228543171,30,405.0960852,3,9,0,TRUE,0,0,0,0,2,0.5,1,0.25,1,0.25,0,0,0,0,0,0,0,0,4,
O[C@H]1N2c3nc([C@@H]4C[C@@H]5C(=NN4)[S@@H]4[C@@]6([C@H]5C)[C@H]5[C@H]([C@@H]46)N=C(C(=O)O)C5)sc3C[C@@H]2O1,7.033952664,0.8015,0.391079591,30,447.1034962,4,9,0,TRUE,1,0.125,2,0.25,4,0.5,1,0.125,0,0,0,0,0,0,0,0,0,0,8,
c1c(Cc2ccccc2)c(n(n1)C)N,2.072973663,1.5931,0.775542985,14,187.1109474,1,3,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
n1c2c(scc2)cc(CN)c1,2.352029663,1.755,0.697074155,11,164.0408193,1,3,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
c12ccc(cc1N=C([C@@H](N)N2)OC1CCCCC1)C,3.407117889,3.08462,0.81443552,19,259.1684623,2,4,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,
c1c(ccc(N)c1)Sc1nnc(s1)N(C)CC,2.546607928,2.7276,0.862333436,17,266.0659884,1,6,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
c1(ccc(c(c1)F)[C@H](C[C@@H]1NN[C@@H](C(=O)N2CC2)S1)S)Cl,4.443993264,2.1755,0.57678215,21,347.03291,3,5,0,TRUE,1,0.333333333,0,0,1,0.333333333,1,0.333333333,0,0,0,0,0,0,0,0,0,0,3,
[C@@H]1(C2(N(CC1)CN[C@@H](CC(=C)C=C)C(=C)O)CC2)Cc1occn1,5.326806636,3.1913,0.538051098,24,329.2103271,2,5,0,TRUE,1,0.333333333,0,0,2,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,3,
N#Cc1cc2c(cc1)c1ccc([C@H]3C=NC=N3)cc1nn2,3.591198304,2.80848,0.638551533,21,271.0857953,0,5,0,TRUE,0,0,0,0,1,0.25,3,0.75,0,0,0,0,0,0,0,0,0,0,4,
O=C([C@@H](c1ccc(N)s1)O)C,3.565571842,0.9527,0.696034217,11,171.0353995,2,4,0,TRUE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
c1ccc(C(=O)N)cc1,1.159217546,0.7855,0.585936717,9,121.0527638,1,1,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
N1=C[C@@H](Cl)C=C2/N=C/CC[C@@H](C)C=C=C12,6.074123222,3.1018,0.442839325,15,220.0767261,0,2,0,TRUE,0,0,0,0,0,0,1,0.5,0,0,0,0,1,0.5,0,0,0,0,2,
c1(Nc2c(O)c([nH]n2)CCC)ccccc1,2.342137773,2.8114,0.73758303,16,217.1215121,3,3,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
c1(C2=C[C@@H]3C(=NC2=O)CC=CC3=O)cc(c(c(O)c1)O)CSCC,4.046991673,2.8607,0.82103143,24,343.087829,2,5,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,
c1(c(O)cc(cc1)C)O,1.652841469,1.40622,0.51312204,9,124.0524295,2,2,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
NC(=O)Nc1ccccc1,1.309005081,1.1772,0.597944253,10,136.0636629,2,1,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
c1cc(ccc1OC)C1=NC(=C2C=CSS2)C(=O)N1,3.353489223,2.6919,0.671876341,19,290.0183696,1,5,0,TRUE,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,0,0,3,
C(Cc1ncn[nH]1)N,2.734626725,-0.6941,0.531554029,8,112.0748963,2,3,0,TRUE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
s1ccnc1C(=O)N,2.649532806,0.242,0.58868662,8,128.0044337,1,3,0,TRUE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
Nc1c(OC)cc(CN2N[C@@H]3CNC(=O)[C@@H](C4=CC(=O)[C@H](C(=C4)F)O)CC[C@@H]3N2)cc1,4.875666946,0.089,0.424468095,31,431.1968825,5,8,0,TRUE,0,0,0,0,1,0.25,2,0.5,0,0,1,0.25,0,0,0,0,0,0,4,
c1cc2c(s1)ncn2O,3.137894279,1.3351,0.56049776,9,140.0044337,1,4,0,TRUE,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,
C1(=NNC(=NC1)c1ccccc1)c1cc2c3cnnn3[nH]c2cc1,3.341990496,1.9647,0.593043786,24,315.1232434,2,6,0,TRUE,0,0,0,0,2,0.4,3,0.6,0,0,0,0,0,0,0,0,0,0,5,
CC1=NNN(Cc2ccc(c(N)c2)N2C(=O)C3=C(CC4=C(SNN4)CC3)C2)N1,4.214746006,1.2217,0.381954788,28,398.1637283,5,9,0,TRUE,0,0,0,0,3,0.6,1,0.2,1,0.2,0,0,0,0,0,0,0,0,5,
N(C(=O)CCO)C1=NNC2=C(Cc3c(C)cc(cc3)N)NON12,3.597993264,-0.58658,0.470150304,23,318.1440384,5,8,0,TRUE,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,0,0,3,
NC(=O)c1ccc(C)cc1,1.258141162,1.09392,0.615094781,10,135.0684139,1,1,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
C1CC(C(=N)OCCCNNn2c(c(C3=C(F)c4cccn4C(=O)[C@@H]3F)nn2)C)CCC1,4.376314856,3.23009,0.248091693,32,447.2194295,3,9,0,TRUE,0,0,0,0,2,0.5,2,0.5,0,0,0,0,0,0,0,0,0,0,4,
c1nc(cc(O)c1Sc1c(F)cccc1)n1cncn1,2.689558236,2.6582,0.802402109,20,288.0481101,1,6,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
O=C([C@@H](NNC(=O)CC1=CC(=NC1)C)C)c1ccccc1,3.39172557,1.6696,0.616749381,21,285.1477268,2,4,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
C1(=O)Nc2c(cc(cc2)C(=O)O)S[C@@H]1CC(=O)C=N,3.379649056,1.40637,0.721598058,19,278.0361278,3,5,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
N(N)(c1ncc(N(c2ccccc2)C)nc1)[C@@H]1CC[C@H](COC)CCC1,3.463597381,3.5199,0.485730176,26,355.2372105,1,6,0,TRUE,0,0,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,3,
C(NC(=O)N=NC(=O)N)C,3.256264633,0.2468,0.515396761,10,144.0647255,2,2,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
c1cccc(NC(=O)[C@@H]2N=Cc3nc(sc3C=C2)NC)n1,3.982105834,2.0328,0.908631508,21,299.084081,2,6,0,TRUE,0,0,0,0,1,0.333333333,1,0.333333333,1,0.333333333,0,0,0,0,0,0,0,0,3,
O(CCCNC(=O)CC(=O)N)C1=CC[C@@H](CCC(=O)NC[C@@H](S)COCCO)C(=O)C1,4.102293956,-0.5486,0.117719916,31,459.2039214,5,8,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
c1c(NC(=O)COS(O)(O)O)cc(O)c(C2=CN=C(C3=NC=CC3)C2)c1,3.649277119,3.0299,0.513747595,26,379.0838063,5,8,0,TRUE,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,0,0,3,
c1(ccccc1)C(=O)NN,1.404642444,0.2901,0.330985553,10,136.0636629,2,2,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
NCC1=NC(=C[C@@H]1O)C(=O)O,4.133311895,-1.2709,0.464064573,11,156.0534921,3,4,0,TRUE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
c12c(C[C@@H]3CC[C@@H]4C(=C[C@H]5[C@H]1[C@]35N4)[C@H](O)c1occ3sc(cc13)N)cc(cc2)OC,6.308112573,4.1352,0.555219422,30,420.1507636,3,6,0,TRUE,1,0.142857143,0,0,2,0.285714286,4,0.571428571,0,0,0,0,0,0,0,0,0,0,7,
CC1=NNC2=NCC=N[C@H]12,5.02029074,-0.183,0.492976062,10,136.0748963,1,4,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
c1ccc(cc1CN)C(=O)O,1.554921875,0.8435,0.657992588,11,151.0633285,2,2,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
n1c2c(=CCC(=O)N2CCN=Nc2ccc(C)cc2)c(=C=CC)[nH]1,3.875928456,1.97472,0.874467352,24,321.1589602,1,4,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
C1=CC2=CC(=CC(=O)[C@@H]2C(=O)C=C1OC)O,3.963503994,1.2228,0.672012193,16,218.0579088,1,4,0,TRUE,0,0,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,2,
Cc1nc2c(cccc2)nn1,2.061195529,1.33322,0.561006,11,145.0639972,0,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
c1(ccc(cc1)c1oc2c(cc(nn2)Oc2ccc(cc2)O)c1)OS(O)(O)O,2.899429275,4.9051,0.366711213,28,402.0521718,4,9,0,TRUE,0,0,0,0,1,0.25,3,0.75,0,0,0,0,0,0,0,0,0,0,4,
c1cccn1c1ccnc(c1)Cl,2.301345957,2.5257,0.61401775,12,178.0297759,0,2,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
c1cc(C#Cc2ccc(O)cc2)ccc1OC,1.814094525,2.8006,0.754630744,17,224.0837296,1,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
O=C1N=C(C(=O)[C@H]1C=C)C(=O)C(=O)C,4.047037503,-0.503,0.343406995,14,193.0375077,0,4,0,TRUE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
n1nc(c2ccn(N)c2)oc1C(=O)N,3.17984745,-0.6492,0.615060358,14,193.0599745,2,6,0,TRUE,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,
Clc1cnc(C(=O)OCC#N)cc1N,2.640217428,0.99758,0.737417109,14,211.0148541,1,5,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
c1(c2c(cc(Cl)cc2)C)nnc(CCCCC)cc1,2.062066892,4.83812,0.72938778,19,274.1236763,0,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
n1c(C(=O)c2ccc3oncc3c2)nc[nH]1,3.331155349,1.1769,0.647136273,16,214.0490754,1,5,0,TRUE,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,0,0,3,
O=C(c1ccc(cc1)c1ccc2ccncc2c1)N,1.794568384,3.0007,0.757513609,19,248.094963,1,2,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,
N1(C[C@H](CCCC)ON1)c1ccc(cc1)CC(=O)O,3.242552014,2.1287,0.823851678,19,264.1473925,2,4,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
C([C@@H](C(=O)O)CN)C(=O)[C@H]1C[C@@H]([C@@H]2C=CC(=NOc3c(C)nc(cc3N)N)C=C2Cl)CC1,4.810219685,2.63292,0.42817314,32,461.1829821,4,8,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
N1=CC(=CC(=C(C1)OC)Cl)c1ccccc1,2.995610014,3.2512,0.768554373,16,233.0607417,0,2,0,TRUE,0,0,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,2,
c1cc(sc1)c1ccc(nc1)F,2.126389913,2.9492,0.613166001,12,179.0204984,0,2,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
ONC(=O)C1=CC=NC(=O)C1,3.556078798,-0.5807,0.391414967,11,154.0378421,2,3,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
c1(cc(C2=CCC(=CC=C2)S(=O)(=O)C)ncc1O)[C@@H](C)N[C@@H](OC)CCCCCN,4.289244334,3.2012,0.361082263,30,435.2191775,3,7,0,TRUE,0,0,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,2,
c12[C@@H]3Sc4nc(CCC)sc4C3=Cc1cccn2,3.923049702,4.1916,0.819427059,18,272.0441904,0,4,0,TRUE,0,0,0,0,3,0.75,1,0.25,0,0,0,0,0,0,0,0,0,0,4,
C1(=NC=N[C@@H]1c1ncc(s1)NC(=O)NCC)CCC,3.926059707,2.6086,0.868561076,19,279.1153812,2,5,0,TRUE,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,
c1ccc(c(O)c1N)O,2.16312993,0.68,0.352561602,9,125.0476785,3,3,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
C1=CC=c2ccc(cc2=CC1)F,3.075520023,1.3466,0.537065388,12,160.0688285,0,0,0,TRUE,0,0,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,2,
C1(=O)CC(=CC=N1)CC[C@@H]1CC[C@@]([C@@H]2C=CC(=CC=C2)C(=O)O)(C)CCC1,4.574212024,5.0339,0.692762014,27,367.2147438,1,2,1,TRUE,0,0,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,3,
NC1=CC=C(C(=O)[C@H]2S[C@@H](c3ccc(cc3)CO)S2)CC=C1,3.491098047,3.2816,0.886321298,22,331.0700708,2,5,0,TRUE,0,0,1,0.333333333,0,0,1,0.333333333,1,0.333333333,0,0,0,0,0,0,0,0,3,
C(=O)(N=c1scc(Nc2ccc(cc2)CC#C)s1)C,3.377897661,3.1761,0.881381448,19,288.039105,1,4,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
CCCCOc1cc(N)ccc1,1.599472783,2.4477,0.549072808,12,165.1153641,1,2,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
c12c(nn(c3cnc[nH]3)c1)sc(n2)N,3.735334619,0.7873,0.615928127,14,206.0374652,2,6,0,TRUE,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,
c1([C@H](O)c2cc3c(cccc3)cc2)cnc(C)s1,2.701710213,3.68642,0.757309558,18,255.071785,1,3,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
OCCC=CC(=O)NC(=O)N[C@@H]1CC[C@H](NC2=NN[C@H](C=CC2)C2=C([C@H]([N@@]3[C@H](P(=O)(O)O)C3)N=N2)CC)C[C@@H]1F,5.781078315,1.1066,0.090007512,40,582.2479457,7,10,2,FALSE,1,0.25,0,0,1,0.25,1,0.25,1,0.25,0,0,0,0,0,0,0,0,4,
C1=C(N)C=NC2=NCC(=C[C@@H]12)NC1(C)CC1,4.903322315,0.9677,0.722074053,16,216.1374965,2,4,0,TRUE,1,0.333333333,0,0,0,0,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
c1ccccc1NCC,1.319633333,2.1184,0.631561834,9,121.0891494,1,1,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
C(O)C1=NC=C2C(=NN(C)C=C2)N1,4.519649313,-0.3631,0.57597436,13,178.0854609,2,5,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
c1c(nccc1)c1n[nH]nc1,2.428327609,0.8667,0.648915954,11,146.0592462,1,3,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
C1=CC=Cc2ncn(c(=O)c2C1)[C@H]1C=NC2=NC[C@@H](CCOC3CCNCC3)CC[C@@H]12,4.81145533,2.5777,0.792411816,31,421.2477752,1,7,0,TRUE,0,0,0,0,1,0.2,2,0.4,2,0.4,0,0,0,0,0,0,0,0,5,
c1(nnc(C2=NC(=O)N2)[nH]1)CCOc1c(CC)cc2Oc2c1,3.319756324,1.5641,0.672034202,22,299.1018393,2,5,0,TRUE,1,0.25,1,0.25,1,0.25,1,0.25,0,0,0,0,0,0,0,0,0,0,4,
N([C@@H]1CC[S@H](N)C(=O)CO1)COC(=O)c1cc([C@@H](C)CCC[C@H](CCC(C)C)OC)c(nn1)N,5.16309848,2.6356,0.180977447,34,499.2828404,4,10,0,TRUE,0,0,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,2,
c1[nH]c(N([C@H]2SCC[C@@H](C)N2)C)cc1,4.481178092,1.8495,0.782527709,14,211.1143185,2,3,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
C=C(OC(C)(C)C)C1=NCC(=NC1)NC1CCOCC1,3.557382554,1.9369,0.803243173,20,279.194677,1,5,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
c1cccc2c1cnc1c2ccc(NC(=NCC)S[C@H](c2ncc[nH]2)CC)c1,3.454695794,5.7834,0.257753891,28,389.1674167,2,4,1,TRUE,0,0,0,0,1,0.25,3,0.75,0,0,0,0,0,0,0,0,0,0,4,
N1=C2[C@@H](C=C(C=N2)[C@H]2C(=O)N=C(N)S2)S[C@H]1C,5.344300608,0.8138,0.761448247,17,266.0296029,1,6,0,TRUE,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,0,0,3,
N1=C(CC(C)(C(=C1)[C@H](C)CC[C@H](C(=O)O)O)C)NCc1ccc(c(c1)O)O,4.032862452,2.7615,0.466480444,27,376.199822,5,6,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
Fc1c(c(C)ccc1N1[C@H](O)[C@H]1NC1CCCC1)O,3.917715753,1.83642,0.730688204,19,266.1430561,3,4,0,TRUE,1,0.333333333,0,0,1,0.333333333,1,0.333333333,0,0,0,0,0,0,0,0,0,0,3,
[C@@H]1([C@@H](C)C2=C3C[C@H](CNC(=O)C)S[C@H]3N=C2CCC1)C,4.775209153,3.1614,0.849141654,20,292.1609344,1,3,0,TRUE,0,0,0,0,2,0.666666667,0,0,1,0.333333333,0,0,0,0,0,0,0,0,3,
c1cc2c(ccc(c2)c2cc3n[nH]c(CCCCS(O)(O)O)c3nc2)c2sc(CCC(O)O)nc12,3.370499294,5.1774,0.116096183,35,514.1344619,6,9,3,FALSE,0,0,0,0,2,0.4,3,0.6,0,0,0,0,0,0,0,0,0,0,5,
O1N(CCS)[C@H]1[C@H](CNC(=O)C[C@@H]1CCN1)C,4.622376932,-0.0062,0.444675232,17,259.1354479,3,5,0,TRUE,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
c1(Nc2ccc3CCCCc3c2)ccccc1,1.639481061,4.309,0.799607204,17,223.1360995,1,1,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,
s1c(nc2c1cccc2)N,1.818932497,1.8785,0.622352035,10,150.0251692,1,3,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
n1ccccc1N[C@@H]1N[C@@H](CO)SC1,4.064419584,0.4744,0.678488012,14,211.077933,3,5,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
c1c(cccc1)C(=O)N,1.159217546,0.7855,0.585936717,9,121.0527638,1,1,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
n1c(OC)oc(C=C2C=CC(=N2)C2=CCC3=CC=C(C=CC3=C2)O)n1,4.295120994,3.6245,0.913426813,25,333.1113413,1,6,0,TRUE,0,0,0,0,2,0.5,1,0.25,1,0.25,0,0,0,0,0,0,0,0,4,
OCCCC(=O)NC1=CN=C2CC=C(c3c(Cl)cncc3)C=C2N=C1,3.582835852,2.6615,0.849819145,25,356.1040035,2,5,0,TRUE,0,0,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,3,
c12cc(ccc1sc1ccncc21)OC,2.099954797,3.4581,0.619858728,15,215.0404849,0,3,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
c1cc(c(C)c(O)c1)Oc1cccc([C@@H]2S[C@H]3C=C4C(=NC(=N4)C(O)O)NC3=N2)c1,4.531622246,2.61382,0.562639319,30,422.1048761,4,9,0,TRUE,0,0,0,0,2,0.4,3,0.6,0,0,0,0,0,0,0,0,0,0,5,
N1CCC2=C(CC=C3[C@@H](SC3=C2)c2ncc3C[C@@H](CCc3c2)C=O)C1,4.768051352,3.6772,0.826459395,25,350.1452843,1,4,0,TRUE,0,0,1,0.2,0,0,3,0.6,1,0.2,0,0,0,0,0,0,0,0,5,
C1(=NN=CC1)CC1CC1,3.793765285,1.617,0.531351752,9,122.0843983,0,2,0,TRUE,1,0.5,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,
c1c2ncsc2ncc1,2.493315187,1.6913,0.550428797,9,136.0095191,0,3,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
c1cc(C(=CNO)NCc2cnccc2)ccc1,2.440644163,2.1486,0.701993738,18,241.1215121,3,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
c1c2C=CC(=NCc2ccc1)NNNC(=O)Nc1ccc(cc1)O,2.897552804,2.1484,0.441468166,24,323.1382248,5,5,0,TRUE,0,0,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,3,
c1cncc(c2nnc(NCCN)cc2)c1,2.213375971,0.9092,0.792314248,16,215.1170954,2,5,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
C(=O)([C@@H](O)C)c1sc2c(C(=O)N=C2)n1,4.063858555,0.2793,0.71079987,14,210.0099131,1,5,0,TRUE,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,
C1(=C[C@H]2SC(=CC(=C2N=C1)N)[C@@H](CCO)CC(=O)O)NC(=O)C(C)C,4.553172747,1.3698,0.539913832,25,365.1409272,4,6,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
C1C(=CCCC1)C(=O)N(O)c1ccc2O[C@@H](Oc2c1)C#CO,4.112551703,2.3399,0.497774659,22,301.0950226,2,5,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
c1c(NCCC)c(Cl)cc(c1)NN(C)[C@H]1CC2=C(C1)[C@H]1CC3=C(C1=C2)[C@@H](N=N3)C[S@@H]1S[C@@H]2[C@H]3C[C@H](N(CC)[C@@H](C)[C@@H]3NC(=O)[C@H]12)O,6.49477691,5.8753,0.125964541,46,683.2842934,5,9,2,FALSE,0,0,1,0.125,4,0.5,3,0.375,0,0,0,0,0,0,0,0,0,0,8,
c12ccc(c3sc(Cl)cc3)cc2[nH]c(n1)COCC(=O)O,2.42356362,3.546,0.75297503,21,322.0178909,2,4,0,TRUE,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,0,0,3,
